Location,Treatment,Age,Gender/Race,Outcome,Treatment_Value,Outcome_Value
NA,Vegetables,65PLUS,ASN,Depression,34.79667952340885,64.63581977624915
NA,Vegetables,65PLUS,FEMALE,Depression,68.55557473426833,86.87863177291368
NA,Vegetables,5064,FEMALE,Depression,71.4784712246188,81.85915697284324
NA,Vegetables,65PLUS,OVERALL,Depression,84.46932524773467,91.31754585479291
NA,Vegetables,5064,OVERALL,Depression,93.50755200227451,94.0702530488699
NA,Vegetables,AGE_OVERALL,ASN,Depression,25.176759510303278,38.935655631089695
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,46.65365665794687,48.61878605054581
NA,Vegetables,5064,BLK,Depression,64.88357343738532,83.34329924173053
NA,Vegetables,65PLUS,BLK,Depression,35.35297719044304,56.58041510320039
NA,Vegetables,65PLUS,MALE,Depression,74.79245211024926,86.49775185718852
NA,Vegetables,65PLUS,ASN,Depression,90.94031262653544,127.43209640948172
NA,Vegetables,5064,OVERALL,Depression,29.907610234807645,24.47247542471782
NA,Vegetables,5064,BLK,Depression,64.31958827577373,83.2229411672165
NA,Vegetables,5064,ASN,Depression,49.88888464283125,73.75800448101583
NA,Vegetables,5064,BLK,Depression,63.02687254267537,81.71080638453357
NA,Vegetables,5064,ASN,Depression,28.05976344352343,51.74597165929587
NA,Vegetables,5064,FEMALE,Depression,33.06432735184024,39.451726727008754
NA,Vegetables,5064,NAA,Depression,78.11760569244467,81.98630701607688
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,39.89648588590061,29.486866682200006
NA,Vegetables,5064,FEMALE,Depression,54.27855138605463,62.337006025981914
NA,Vegetables,5064,HIS,Depression,87.70650260942018,111.18881226428276
NA,Vegetables,65PLUS,FEMALE,Depression,14.928040726512926,24.97935375080293
NA,Vegetables,5064,WHT,Depression,42.26108405538509,55.273710172232306
NA,Vegetables,5064,BLK,Depression,7.741896460338353,19.340173454556844
NA,Vegetables,5064,MALE,Depression,97.74893999622589,106.76129795482869
NA,Vegetables,5064,MALE,Depression,59.66727552949074,65.93354795857438
NA,Vegetables,AGE_OVERALL,MALE,Depression,89.31953631937398,93.27466490942274
NA,Vegetables,5064,WHT,Depression,32.04577949165415,42.998855407915876
NA,Vegetables,5064,BLK,Depression,68.33502080071516,88.04820580750635
NA,Vegetables,65PLUS,OVERALL,Depression,4.03752608401264,2.176255470030216
NA,Vegetables,5064,WHT,Depression,61.93418895237471,76.04390050229868
NA,Vegetables,AGE_OVERALL,NAA,Depression,12.29508694472154,2.402328526661392
NA,Vegetables,AGE_OVERALL,HIS,Depression,49.607433857017675,63.76545314004365
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,39.63957905361794,29.07484858089344
NA,Vegetables,5064,HIS,Depression,34.544713739162184,54.23828809314429
NA,Vegetables,65PLUS,OVERALL,Depression,97.0655165679759,104.40913214169129
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,43.688968551633,45.66167617475278
NA,Vegetables,65PLUS,HIS,Depression,26.068325627221284,49.26590903764794
NA,Vegetables,AGE_OVERALL,ASN,Depression,24.284909807086244,38.852688837009595
NA,Vegetables,65PLUS,BLK,Depression,85.98221849400298,113.39284386413476
NA,Vegetables,65PLUS,ASN,Depression,25.49980243983974,55.84978241287178
NA,Vegetables,65PLUS,ASN,Depression,41.960065716474446,73.10169185233815
NA,Vegetables,5064,ASN,Depression,18.844234199710495,37.35654303833911
NA,Vegetables,65PLUS,NAA,Depression,14.410725524629271,17.102765616035178
NA,Vegetables,65PLUS,ASN,Depression,79.39338768293138,113.38783714626557
NA,Vegetables,AGE_OVERALL,ASN,Depression,65.43086777628359,85.62812295668729
NA,Vegetables,AGE_OVERALL,BLK,Depression,66.52677475713438,78.70851398230846
NA,Vegetables,AGE_OVERALL,ASN,Depression,21.21847916474561,35.78377260839179
NA,Vegetables,5064,ASN,Depression,88.36344486311678,117.90691484605546
NA,Vegetables,65PLUS,NAA,Depression,20.63487773154168,25.087677083179663
NA,Vegetables,65PLUS,NAA,Depression,62.932636605164916,70.67936209693049
NA,Vegetables,65PLUS,WHT,Depression,71.8915301840455,94.1290682477089
NA,Vegetables,65PLUS,WHT,Depression,28.978089866621108,46.80982348272512
NA,Vegetables,5064,FEMALE,Depression,29.282419601451725,36.74967818505345
NA,Vegetables,65PLUS,NAA,Depression,49.3736409064129,57.08157275705494
NA,Vegetables,AGE_OVERALL,NAA,Depression,21.03758063271446,11.32056117637635
NA,Vegetables,AGE_OVERALL,NAA,Depression,106.90941974818767,106.75426172210402
NA,Vegetables,5064,MALE,Depression,83.31527833001019,91.16288268988683
NA,Vegetables,AGE_OVERALL,MALE,Depression,22.182600488865816,17.956508600486117
NA,Vegetables,AGE_OVERALL,BLK,Depression,69.76774279898095,82.74719032041024
NA,Vegetables,65PLUS,MALE,Depression,34.781100234935835,43.78862223472076
NA,Vegetables,AGE_OVERALL,BLK,Depression,6.444678628365779,12.680003119168296
NA,Vegetables,65PLUS,HIS,Depression,40.02633279915048,66.47764121431739
NA,Vegetables,65PLUS,NAA,Depression,41.689922454340135,47.12684824305502
NA,Vegetables,65PLUS,FEMALE,Depression,61.72236052734995,77.58979907090415
NA,Vegetables,65PLUS,HIS,Depression,71.0957615354786,101.40702033280715
NA,Vegetables,AGE_OVERALL,HIS,Depression,34.67641387280962,47.35224951693213
NA,Vegetables,65PLUS,ASN,Depression,84.45647665256313,120.67006625862813
NA,Vegetables,5064,NAA,Depression,17.530632317010983,13.160142706826651
NA,Vegetables,65PLUS,FEMALE,Depression,20.81354969375545,33.85421618497937
NA,Vegetables,65PLUS,MALE,Depression,23.540480826589448,31.925220267030745
NA,Vegetables,AGE_OVERALL,NAA,Depression,77.63095585862061,75.95858745327311
NA,Vegetables,5064,NAA,Depression,66.51925424821957,68.79958625177679
NA,Vegetables,5064,BLK,Depression,40.371133292783284,56.86662181649992
NA,Vegetables,5064,OVERALL,Depression,58.01239228050454,53.27130575907157
NA,Vegetables,65PLUS,OVERALL,Depression,16.90215795272563,15.546958742410132
NA,Vegetables,65PLUS,WHT,Depression,57.95942706496816,75.9810993636507
NA,Vegetables,65PLUS,FEMALE,Depression,76.89928639259618,94.95384848980297
NA,Vegetables,AGE_OVERALL,MALE,Depression,81.29825214041676,82.75070889869286
NA,Vegetables,5064,MALE,Depression,78.73617208546902,86.25115562556678
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,26.837873689365043,27.155750954944043
NA,Vegetables,AGE_OVERALL,NAA,Depression,42.59328975191964,34.728698621579184
NA,Vegetables,5064,NAA,Depression,31.765136888008747,28.449244475017903
NA,Vegetables,65PLUS,FEMALE,Depression,81.46768165979871,99.34689258067505
NA,Vegetables,5064,OVERALL,Depression,46.197675360788296,42.93038153937271
NA,Vegetables,5064,FEMALE,Depression,39.14117788323372,45.92092107632619
NA,Vegetables,65PLUS,OVERALL,Depression,11.932699489040658,9.995718973919184
NA,Vegetables,AGE_OVERALL,WHT,Depression,90.83118144007358,102.19389743398513
NA,Vegetables,5064,FEMALE,Depression,37.02970848261851,44.73611581302526
NA,Vegetables,5064,OVERALL,Depression,27.87197527356689,23.15676342250805
NA,Vegetables,65PLUS,WHT,Depression,30.53647897814904,47.13054607086406
NA,Vegetables,65PLUS,BLK,Depression,23.48071386180052,45.75715350886482
NA,Vegetables,65PLUS,FEMALE,Depression,17.962222340081603,29.17792668371389
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,73.0738303253086,76.80575325344135
NA,Vegetables,65PLUS,HIS,Depression,20.709097577456987,45.576659289404745
NA,Vegetables,AGE_OVERALL,MALE,Depression,31.326076502701326,27.844378983857588
NA,Vegetables,65PLUS,OVERALL,Depression,69.4830445932144,74.77353489672038
NA,Vegetables,65PLUS,BLK,Depression,55.47569305010696,81.74171080649306
NA,Vegetables,AGE_OVERALL,BLK,Depression,8.825075051118567,14.35713071546947
NA,Vegetables,5064,OVERALL,Depression,57.62226263116998,54.697494237807476
NA,Vegetables,65PLUS,WHT,Depression,59.70804697208817,79.85522294619167
NA,Vegetables,5064,WHT,Depression,59.438705264090174,72.08530391545102
NA,Vegetables,AGE_OVERALL,BLK,Depression,51.339817526185556,62.46636811585057
NA,Vegetables,AGE_OVERALL,NAA,Depression,56.746608269925375,51.29038641327155
NA,Vegetables,65PLUS,ASN,Depression,37.49727249545022,68.63681204343186
NA,Vegetables,65PLUS,ASN,Depression,42.79724499547568,72.88361056347021
NA,Vegetables,5064,NAA,Depression,61.33499446795598,64.11490727743416
NA,Vegetables,AGE_OVERALL,HIS,Depression,18.354974377489583,28.561984044148808
NA,Vegetables,65PLUS,OVERALL,Depression,56.07007301162723,57.97683771170172
NA,Vegetables,65PLUS,ASN,Depression,25.45234576795188,53.04090306886049
NA,Vegetables,5064,BLK,Depression,30.9982054511751,45.37984148422655
NA,Vegetables,5064,MALE,Depression,71.2095320545032,77.6050468305749
NA,Vegetables,65PLUS,ASN,Depression,13.017671497794211,40.469145478043025
NA,Vegetables,5064,BLK,Depression,45.599937870497186,60.29531950850036
NA,Vegetables,65PLUS,MALE,Depression,33.975133701974734,44.869535260668584
NA,Vegetables,AGE_OVERALL,MALE,Depression,64.52259584063782,63.739848076742305
NA,Vegetables,65PLUS,MALE,Depression,16.411721728154234,23.235198150780246
NA,Vegetables,5064,ASN,Depression,28.30875058964349,50.38084989242854
NA,Vegetables,AGE_OVERALL,HIS,Depression,16.474323274278944,27.52869249500326
NA,Vegetables,5064,OVERALL,Depression,35.64164337481856,32.43184985889513
NA,Vegetables,65PLUS,MALE,Depression,57.43821730242421,69.33102070931291
NA,Vegetables,AGE_OVERALL,ASN,Depression,53.044138100644886,71.6155127216725
NA,Vegetables,65PLUS,BLK,Depression,35.52158628627345,56.51717689724999
NA,Vegetables,65PLUS,OVERALL,Depression,37.58625177645406,39.26699108971677
NA,Vegetables,65PLUS,FEMALE,Depression,4.084927343227889,15.25622335284605
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,79.49857436722093,84.02337501684207
NA,Vegetables,65PLUS,BLK,Depression,83.43854622244635,109.59074786102619
NA,Vegetables,65PLUS,MALE,Depression,81.78595728921472,96.92287597744355
NA,Vegetables,65PLUS,ASN,Depression,75.90157760898701,109.80436194451494
NA,Vegetables,5064,WHT,Depression,83.45511609869655,100.00492256746234
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,62.97238283990583,53.84727091608741
NA,Vegetables,65PLUS,ASN,Depression,49.94178043644735,80.65191055414316
NA,Vegetables,5064,WHT,Depression,31.608223428306022,42.20358564400885
NA,Vegetables,65PLUS,NAA,Depression,42.36959096943497,48.54130687106431
NA,Vegetables,5064,NAA,Depression,77.03573764980194,80.00215638028224
NA,Vegetables,65PLUS,BLK,Depression,9.833680339600548,29.804182006850453
NA,Vegetables,65PLUS,HIS,Depression,77.46711759209293,107.16596087774283
NA,Vegetables,65PLUS,OVERALL,Depression,85.94155801658789,94.59985534552253
NA,Vegetables,65PLUS,NAA,Depression,33.81490748184278,38.706466833440636
NA,Vegetables,65PLUS,ASN,Depression,20.273507396553917,48.46871488013397
NA,Vegetables,5064,FEMALE,Depression,74.04346014713506,83.62154592936369
NA,Vegetables,65PLUS,MALE,Depression,38.398017631552875,48.43827719433486
NA,Vegetables,65PLUS,OVERALL,Depression,67.28352734248465,72.83485973993383
NA,Vegetables,5064,HIS,Depression,46.024454584182045,65.67490418855571
NA,Vegetables,5064,WHT,Depression,36.201007544363804,48.437054050108124
NA,Vegetables,AGE_OVERALL,MALE,Depression,79.31115961583993,79.8850001195426
NA,Vegetables,AGE_OVERALL,NAA,Depression,66.82557526780667,61.97918864321653
NA,Vegetables,5064,WHT,Depression,3.9942091087880414,13.013549461670749
NA,Vegetables,AGE_OVERALL,MALE,Depression,76.83635586331243,78.37787778042909
NA,Vegetables,65PLUS,OVERALL,Depression,52.38991272996732,55.58814561685893
NA,Vegetables,65PLUS,WHT,Depression,42.094966673303304,61.83843055810131
NA,Vegetables,65PLUS,NAA,Depression,67.09239473532153,74.73244025667628
NA,Vegetables,5064,NAA,Depression,55.030924343503095,57.51549710257534
NA,Vegetables,5064,ASN,Depression,59.452240577239344,82.5445401983205
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,50.42863495962651,39.825495857282
NA,Vegetables,AGE_OVERALL,WHT,Depression,78.4061492187466,88.21526394034892
NA,Vegetables,5064,MALE,Depression,77.76857094080033,85.87712465549883
NA,Vegetables,5064,NAA,Depression,80.55099980929296,84.34671508875826
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,104.3101750824808,111.06655054575428
NA,Vegetables,5064,ASN,Depression,8.046046647495324,28.72011814616888
NA,Vegetables,5064,WHT,Depression,10.300849484305125,17.434062773735743
NA,Vegetables,5064,FEMALE,Depression,81.64207147852565,93.5770128106341
NA,Vegetables,65PLUS,ASN,Depression,78.42676350162431,111.55633507729486
NA,Vegetables,65PLUS,BLK,Depression,50.90242571833742,74.45633236753223
NA,Vegetables,5064,MALE,Depression,50.264925613417496,56.05520365565012
NA,Vegetables,65PLUS,NAA,Depression,75.43304537219029,85.78453727783386
NA,Vegetables,65PLUS,MALE,Depression,16.54405040402073,23.71345997167268
NA,Vegetables,AGE_OVERALL,HIS,Depression,14.978206277347674,27.54923099661029
NA,Vegetables,65PLUS,NAA,Depression,50.364727082559995,57.546858964496685
NA,Vegetables,5064,ASN,Depression,24.55881157163378,46.85820410602196
NA,Vegetables,AGE_OVERALL,BLK,Depression,20.028373063539526,27.698746456294476
NA,Vegetables,65PLUS,HIS,Depression,17.133222084594692,40.78241668839996
NA,Vegetables,AGE_OVERALL,BLK,Depression,56.17684441487169,65.35216760294905
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,58.97890512233653,49.789478210524834
NA,Vegetables,AGE_OVERALL,MALE,Depression,71.06270495341658,70.23165849035531
NA,Vegetables,65PLUS,ASN,Depression,80.42049359270607,114.38514988206532
NA,Vegetables,5064,HIS,Depression,43.970999143831484,63.723464816726015
NA,Vegetables,AGE_OVERALL,NAA,Depression,49.871829699206096,44.449959933900786
NA,Vegetables,65PLUS,FEMALE,Depression,92.85515320091415,113.43137156497333
NA,Vegetables,AGE_OVERALL,WHT,Depression,47.44722215002516,53.130720640314046
NA,Vegetables,AGE_OVERALL,ASN,Depression,48.69712613448893,67.28699313313574
NA,Vegetables,65PLUS,HIS,Depression,60.64630405276279,89.6403061945478
NA,Vegetables,AGE_OVERALL,WHT,Depression,72.52573572774017,80.17766191536644
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,66.05609954740798,57.04758546872583
NA,Vegetables,5064,HIS,Depression,58.50869071532941,80.47731998690392
NA,Vegetables,65PLUS,MALE,Depression,11.736165556737589,19.33596267729685
NA,Vegetables,AGE_OVERALL,NAA,Depression,54.257801285586645,49.98576092016544
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,29.366557516224027,27.681498297056134
NA,Vegetables,5064,MALE,Depression,40.13972812540061,43.994645117639934
NA,Vegetables,65PLUS,NAA,Depression,31.613837536669156,35.83822856554786
NA,Vegetables,5064,WHT,Depression,90.80177866482059,107.86669986579483
NA,Vegetables,65PLUS,ASN,Depression,21.18786232773326,49.50428494699698
NA,Vegetables,65PLUS,FEMALE,Depression,93.9564648869073,114.64976438973072
NA,Vegetables,AGE_OVERALL,MALE,Depression,61.96278097315547,60.72162617505622
NA,Vegetables,5064,MALE,Depression,55.0977899256565,59.90304203824334
NA,Vegetables,5064,WHT,Depression,49.85071206315449,63.408594609425215
NA,Vegetables,65PLUS,OVERALL,Depression,79.57747563734324,85.47404459415552
NA,Vegetables,65PLUS,HIS,Depression,75.63439732265141,106.31739748120155
NA,Vegetables,AGE_OVERALL,BLK,Depression,29.341441416988143,37.418866739694316
NA,Vegetables,AGE_OVERALL,ASN,Depression,73.82182960490569,93.5032222531309
NA,Vegetables,5064,NAA,Depression,57.8055514133646,59.20187752571461
NA,Vegetables,AGE_OVERALL,BLK,Depression,23.614226544981562,31.01376187787452
NA,Vegetables,65PLUS,OVERALL,Depression,50.29129378621053,53.35614673531179
NA,Vegetables,AGE_OVERALL,NAA,Depression,22.08269571703029,13.36339671269082
NA,Vegetables,5064,MALE,Depression,98.74907739311936,105.76348323098723
NA,Vegetables,65PLUS,ASN,Depression,20.240396423885713,48.53412947338809
NA,Vegetables,65PLUS,MALE,Depression,65.40926999051875,77.36428562733553
NA,Vegetables,5064,BLK,Depression,94.83951796472459,113.87328883900776
NA,Vegetables,AGE_OVERALL,BLK,Depression,61.8248385825639,74.39818464680111
NA,Vegetables,65PLUS,FEMALE,Depression,44.832367208078225,59.22733184952916
NA,Vegetables,65PLUS,MALE,Depression,54.76106761070366,65.19346563593217
NA,Vegetables,65PLUS,MALE,Depression,14.083793105625823,21.178326446410765
NA,Vegetables,65PLUS,NAA,Depression,51.43313899763638,57.55294464332257
NA,Vegetables,5064,NAA,Depression,100.76180143744499,108.07300399686291
NA,Vegetables,5064,WHT,Depression,72.54481036301284,86.87740414019424
NA,Vegetables,5064,NAA,Depression,102.8825254570555,108.97022816830321
NA,Vegetables,5064,FEMALE,Depression,76.02353745084733,87.99798086373788
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,28.245273970472844,17.395673528698342
NA,Vegetables,AGE_OVERALL,HIS,Depression,36.678928309580634,49.378973177989565
NA,Vegetables,5064,MALE,Depression,56.76305378549946,63.95846586311937
NA,Vegetables,5064,ASN,Depression,78.00209414288287,105.15436538461722
NA,Vegetables,65PLUS,BLK,Depression,26.37735238497564,48.402458783932005
NA,Vegetables,5064,OVERALL,Depression,60.18670630984271,56.955313633468165
NA,Vegetables,5064,OVERALL,Depression,80.30082313975092,78.74403589610962
NA,Vegetables,5064,MALE,Depression,44.98887688921451,49.87632527609314
NA,Vegetables,65PLUS,BLK,Depression,53.907344375841745,75.7869039578885
NA,Vegetables,AGE_OVERALL,MALE,Depression,82.9073339531104,84.1847710396877
NA,Vegetables,65PLUS,BLK,Depression,71.77148226132223,95.27240770302154
NA,Vegetables,5064,NAA,Depression,55.01672391274529,55.26758464006952
NA,Vegetables,5064,OVERALL,Depression,58.89495000252322,55.18880181330033
NA,Vegetables,65PLUS,ASN,Depression,67.72754082060176,100.85167722032318
NA,Vegetables,5064,NAA,Depression,92.26361200241064,95.6368920239189
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,9.903545228462349,8.953292013858658
NA,Vegetables,AGE_OVERALL,BLK,Depression,28.043988863200525,36.211933352228684
NA,Vegetables,65PLUS,HIS,Depression,68.26160659842816,96.97774442388483
NA,Vegetables,5064,ASN,Depression,49.967214453507026,75.84492581759523
NA,Vegetables,65PLUS,ASN,Depression,54.352330743975166,85.41425708982821
NA,Vegetables,5064,HIS,Depression,47.17494189730076,66.92345471799328
NA,Vegetables,65PLUS,BLK,Depression,93.43837674489163,122.274017527456
NA,Vegetables,5064,WHT,Depression,69.84161953273112,85.72941418095296
NA,Vegetables,5064,FEMALE,Depression,30.009990660350173,36.68575679814895
NA,Vegetables,5064,MALE,Depression,39.32410589393999,44.318369797911785
NA,Vegetables,5064,BLK,Depression,64.34620899066661,82.14223641667704
NA,Vegetables,AGE_OVERALL,HIS,Depression,32.251112678286376,44.21951948845043
NA,Vegetables,5064,BLK,Depression,3.7434870894764742,14.88263117366671
NA,Vegetables,5064,OVERALL,Depression,58.4950808844632,55.36121062045022
NA,Vegetables,65PLUS,MALE,Depression,37.40641550721757,45.88142226228197
NA,Vegetables,65PLUS,NAA,Depression,44.24457059812069,50.75463500565999
NA,Vegetables,65PLUS,OVERALL,Depression,68.24150646037343,71.74409656325537
NA,Vegetables,65PLUS,OVERALL,Depression,51.33855046016505,54.15121412003175
NA,Vegetables,5064,ASN,Depression,23.886807106014185,45.98917608195119
NA,Vegetables,5064,HIS,Depression,28.21884706952601,46.55837198234917
NA,Vegetables,65PLUS,NAA,Depression,38.060470482438745,45.29245728529525
NA,Vegetables,5064,MALE,Depression,46.190079163573586,50.72860237789979
NA,Vegetables,65PLUS,BLK,Depression,51.97410644990852,74.66251087049793
NA,Vegetables,5064,BLK,Depression,52.15891531607899,69.3354609755116
NA,Vegetables,5064,FEMALE,Depression,46.39062814191485,55.61450505069378
NA,Vegetables,5064,ASN,Depression,38.509909045284104,65.45884303158662
NA,Vegetables,65PLUS,HIS,Depression,66.75337371987561,95.68872227598175
NA,Vegetables,5064,NAA,Depression,83.54130813582196,86.33575720460279
NA,Vegetables,5064,FEMALE,Depression,35.65660526169384,42.69956668037204
NA,Vegetables,65PLUS,NAA,Depression,52.649607846428054,60.43787701589776
NA,Vegetables,5064,FEMALE,Depression,54.893962741784655,64.58765039723801
NA,Vegetables,65PLUS,MALE,Depression,45.36977069717203,55.92323461991037
NA,Vegetables,AGE_OVERALL,HIS,Depression,74.27695875179671,91.20972616925853
NA,Vegetables,5064,FEMALE,Depression,84.71698282918844,97.66673413885488
NA,Vegetables,AGE_OVERALL,MALE,Depression,11.102607658606303,4.022711973167219
NA,Vegetables,65PLUS,MALE,Depression,46.9457704921777,56.491983914460505
NA,Vegetables,AGE_OVERALL,MALE,Depression,105.09106129636274,109.9110025473648
NA,Vegetables,AGE_OVERALL,MALE,Depression,74.16280835803471,74.85291546865543
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,84.99955660526555,91.14943613061762
NA,Vegetables,5064,BLK,Depression,37.58811378861338,52.249203006048575
NA,Vegetables,AGE_OVERALL,HIS,Depression,17.3194029004431,28.356969712679494
NA,Vegetables,5064,NAA,Depression,75.76770077908675,78.11641663462841
NA,Vegetables,5064,MALE,Depression,59.87471559815105,67.2662789937269
NA,Vegetables,5064,BLK,Depression,83.39760041709681,105.66923700548965
NA,Vegetables,65PLUS,MALE,Depression,15.110767702166335,21.30970287223364
NA,Vegetables,65PLUS,ASN,Depression,30.69900024711969,62.23012007483057
NA,Vegetables,AGE_OVERALL,MALE,Depression,62.690859499780004,61.659965055395084
NA,Vegetables,65PLUS,NAA,Depression,46.98287274565105,52.02982692641155
NA,Vegetables,65PLUS,WHT,Depression,88.41029315217179,112.45810401905301
NA,Vegetables,5064,ASN,Depression,79.51929918612088,109.30037992902824
NA,Vegetables,5064,HIS,Depression,47.80087109102445,66.74826717176042
NA,Vegetables,AGE_OVERALL,ASN,Depression,56.823940016993944,75.03348379285194
NA,Vegetables,5064,MALE,Depression,17.828144165286197,19.11909139607906
NA,Vegetables,AGE_OVERALL,WHT,Depression,93.86473185314654,105.43922287140505
NA,Vegetables,65PLUS,HIS,Depression,-0.8219963459120194,19.79767880895763
NA,Vegetables,5064,HIS,Depression,25.798285499792215,44.51848401376441
NA,Vegetables,AGE_OVERALL,WHT,Depression,47.656699443842754,54.141294928371074
NA,Vegetables,5064,MALE,Depression,58.58547198025609,63.23341012851173
NA,Vegetables,5064,OVERALL,Depression,52.8547522192559,50.78435143635542
NA,Vegetables,5064,BLK,Depression,18.31995152054018,30.87314454421159
NA,Vegetables,65PLUS,ASN,Depression,27.56925073256059,55.959133616378175
NA,Vegetables,65PLUS,FEMALE,Depression,67.48582063374238,84.68089693791495
NA,Vegetables,5064,BLK,Depression,41.37875002626846,57.472363700513014
NA,Vegetables,65PLUS,BLK,Depression,23.05301369869401,43.184186166872045
NA,Vegetables,5064,WHT,Depression,13.729871872358586,21.668655047078268
NA,Vegetables,5064,FEMALE,Depression,12.253660618913194,17.74194248994409
NA,Vegetables,AGE_OVERALL,MALE,Depression,42.020685726476266,41.035546713631646
