Location,Treatment,Treatment_Value,Age,Gender/Race,Outcome,Outcome_Value
NA,Vegetables,55.530888816262014,AGE_OVERALL,MALE,Depression,61.08397769788822
NA,Vegetables,52.86092587505554,AGE_OVERALL,ASN,Depression,58.1470184625611
NA,Vegetables,39.99269651925839,65PLUS,FEMALE,Depression,43.99196617118423
NA,Vegetables,66.67068744562705,AGE_OVERALL,FEMALE,Depression,73.33775619018976
NA,Vegetables,30.972400450636076,AGE_OVERALL,FEMALE,Depression,34.06964049569969
NA,Vegetables,47.89360582595734,65PLUS,ASN,Depression,52.68296640855308
NA,Vegetables,61.33834716552046,AGE_OVERALL,HIS,Depression,67.4721818820725
NA,Vegetables,54.9054042284742,5064,HIS,Depression,60.39594465132162
NA,Vegetables,38.277776519929894,5064,HIS,Depression,42.10555417192289
NA,Vegetables,55.64118178036773,65PLUS,HIS,Depression,61.20529995840451
NA,Vegetables,43.59882873028512,65PLUS,FEMALE,Depression,47.95871160331364
NA,Vegetables,38.90357999752879,65PLUS,FEMALE,Depression,42.79393799728167
NA,Vegetables,62.59017747960012,AGE_OVERALL,FEMALE,Depression,68.84919522756014
NA,Vegetables,76.37465413432973,AGE_OVERALL,ASN,Depression,84.01211954776271
NA,Vegetables,40.06622067580193,5064,MALE,Depression,44.072842743382125
NA,Vegetables,40.18494944936199,AGE_OVERALL,NAA,Depression,44.20344439429819
NA,Vegetables,66.29250077603275,AGE_OVERALL,HIS,Depression,72.92175085363604
NA,Vegetables,74.31322113726273,65PLUS,NAA,Depression,81.74454325098901
NA,Vegetables,61.32450260807326,AGE_OVERALL,WHT,Depression,67.45695286888059
NA,Vegetables,43.88556089499155,5064,FEMALE,Depression,48.27411698449071
NA,Vegetables,57.76951160228157,5064,BLK,Depression,63.546462762509734
NA,Vegetables,58.81994719303712,5064,MALE,Depression,64.70194191234084
NA,Vegetables,56.71137221390132,AGE_OVERALL,HIS,Depression,62.38250943529146
NA,Vegetables,58.30102408333264,AGE_OVERALL,WHT,Depression,64.13112649166591
NA,Vegetables,56.46847415867414,65PLUS,MALE,Depression,62.11532157454156
NA,Vegetables,41.561236313300434,5064,MALE,Depression,45.71735994463048
NA,Vegetables,57.141524666176515,AGE_OVERALL,BLK,Depression,62.85567713279417
NA,Vegetables,50.88922502341911,AGE_OVERALL,HIS,Depression,55.978147525761024
NA,Vegetables,42.565422740465124,AGE_OVERALL,WHT,Depression,46.82196501451164
NA,Vegetables,49.12726468804415,5064,WHT,Depression,54.03999115684857
NA,Vegetables,36.38794439744554,5064,OVERALL,Depression,40.026738837190095
NA,Vegetables,49.893255011460546,AGE_OVERALL,NAA,Depression,54.88258051260661
NA,Vegetables,36.63260901272531,AGE_OVERALL,MALE,Depression,40.29586991399785
NA,Vegetables,57.80488191674286,65PLUS,NAA,Depression,63.58537010841715
NA,Vegetables,57.61277798678038,AGE_OVERALL,BLK,Depression,63.374055785458424
NA,Vegetables,60.40795313159893,65PLUS,NAA,Depression,66.44874844475883
NA,Vegetables,37.88873527309165,AGE_OVERALL,ASN,Depression,41.67760880040082
NA,Vegetables,46.87449540242803,AGE_OVERALL,ASN,Depression,51.56194494267084
NA,Vegetables,40.562958334835066,5064,BLK,Depression,44.61925416831858
NA,Vegetables,43.26145278127482,AGE_OVERALL,WHT,Depression,47.5875980594023
NA,Vegetables,49.72216794839625,AGE_OVERALL,MALE,Depression,54.69438474323588
NA,Vegetables,30.65677540486288,5064,MALE,Depression,33.72245294534917
NA,Vegetables,44.47684142083879,5064,HIS,Depression,48.92452556292267
NA,Vegetables,49.04325441537248,65PLUS,HIS,Depression,53.947579856909734
NA,Vegetables,70.08600210016624,65PLUS,MALE,Depression,77.09460231018286
NA,Vegetables,58.24667770830458,AGE_OVERALL,OVERALL,Depression,64.07134547913505
NA,Vegetables,42.46946411435776,AGE_OVERALL,FEMALE,Depression,46.71641052579354
NA,Vegetables,58.43617067742417,5064,WHT,Depression,64.2797877451666
NA,Vegetables,53.69983616338845,5064,WHT,Depression,59.0698197797273
NA,Vegetables,55.64041211173732,5064,HIS,Depression,61.20445332291106
NA,Vegetables,64.83754202915614,5064,BLK,Depression,71.32129623207176
NA,Vegetables,35.71384933547208,AGE_OVERALL,ASN,Depression,39.285234269019284
NA,Vegetables,51.513882956616484,AGE_OVERALL,HIS,Depression,56.66527125227814
NA,Vegetables,60.14577740787189,AGE_OVERALL,FEMALE,Depression,66.16035514865908
NA,Vegetables,47.47971785766746,AGE_OVERALL,HIS,Depression,52.22768964343421
NA,Vegetables,54.574797745169484,AGE_OVERALL,ASN,Depression,60.03227751968644
NA,Vegetables,43.31925380173797,5064,BLK,Depression,47.65117918191177
NA,Vegetables,51.69917754230067,AGE_OVERALL,OVERALL,Depression,56.86909529653074
NA,Vegetables,54.757748807886806,AGE_OVERALL,FEMALE,Depression,60.23352368867549
NA,Vegetables,39.42813492476986,65PLUS,NAA,Depression,43.370948417246844
NA,Vegetables,40.478403061983705,65PLUS,BLK,Depression,44.52624336818208
NA,Vegetables,47.21221471423708,5064,BLK,Depression,51.93343618566079
NA,Vegetables,40.19932783920811,5064,ASN,Depression,44.219260623128925
NA,Vegetables,70.75623396902711,65PLUS,WHT,Depression,77.83185736592982
NA,Vegetables,72.52959227119163,AGE_OVERALL,OVERALL,Depression,79.7825514983108
NA,Vegetables,57.74974388334584,AGE_OVERALL,OVERALL,Depression,63.524718271680435
NA,Vegetables,44.99403067592674,5064,ASN,Depression,49.49343374351942
NA,Vegetables,51.38876271440784,AGE_OVERALL,WHT,Depression,56.527638985848625
NA,Vegetables,31.82159209589033,AGE_OVERALL,HIS,Depression,35.00375130547937
NA,Vegetables,52.00247839147241,5064,NAA,Depression,57.20272623061965
NA,Vegetables,48.76892125532459,AGE_OVERALL,OVERALL,Depression,53.64581338085706
NA,Vegetables,50.36375458536635,65PLUS,ASN,Depression,55.40013004390299
NA,Vegetables,50.28146774587266,AGE_OVERALL,NAA,Depression,55.30961452045993
NA,Vegetables,41.47592885264352,5064,NAA,Depression,45.62352173790788
NA,Vegetables,56.52934416191689,5064,ASN,Depression,62.18227857810858
NA,Vegetables,40.47258488034987,5064,OVERALL,Depression,44.51984336838486
NA,Vegetables,45.65367435486642,AGE_OVERALL,NAA,Depression,50.21904179035306
NA,Vegetables,59.51946229851308,AGE_OVERALL,BLK,Depression,65.47140852836439
NA,Vegetables,41.56962019958172,AGE_OVERALL,ASN,Depression,45.7265822195399
NA,Vegetables,42.51602262734032,AGE_OVERALL,BLK,Depression,46.76762489007436
NA,Vegetables,48.74787494624782,5064,ASN,Depression,53.6226624408726
NA,Vegetables,48.481685982914954,5064,FEMALE,Depression,53.329854581206455
NA,Vegetables,62.76530172646687,65PLUS,WHT,Depression,69.04183189911356
NA,Vegetables,52.1039622888386,65PLUS,BLK,Depression,57.31435851772247
NA,Vegetables,39.212240107609986,AGE_OVERALL,OVERALL,Depression,43.13346411837099
NA,Vegetables,54.006312012719576,AGE_OVERALL,NAA,Depression,59.40694321399154
NA,Vegetables,50.332567609538394,AGE_OVERALL,NAA,Depression,55.36582437049224
NA,Vegetables,43.87499699761981,AGE_OVERALL,BLK,Depression,48.26249669738179
NA,Vegetables,54.80420460405112,65PLUS,NAA,Depression,60.284625064456236
NA,Vegetables,61.299155937690024,65PLUS,HIS,Depression,67.42907153145903
NA,Vegetables,46.63447281917684,5064,FEMALE,Depression,51.29792010109453
NA,Vegetables,46.47758155761859,AGE_OVERALL,MALE,Depression,51.125339713380455
NA,Vegetables,50.39657121436008,AGE_OVERALL,NAA,Depression,55.436228335796095
NA,Vegetables,49.861248891758194,5064,OVERALL,Depression,54.84737378093402
NA,Vegetables,57.162331275952994,65PLUS,ASN,Depression,62.878564403548296
NA,Vegetables,43.967043510072116,65PLUS,NAA,Depression,48.36374786107933
NA,Vegetables,35.554443352446306,5064,HIS,Depression,39.10988768769094
NA,Vegetables,39.14321043770439,65PLUS,NAA,Depression,43.05753148147483
NA,Vegetables,45.18006690333986,5064,WHT,Depression,49.698073593673854
NA,Vegetables,46.328535610012324,65PLUS,ASN,Depression,50.96138917101356
NA,Vegetables,37.560209100216966,AGE_OVERALL,MALE,Depression,41.31623001023866
NA,Vegetables,42.309998323144946,65PLUS,OVERALL,Depression,46.54099815545944
NA,Vegetables,42.33313097525978,65PLUS,OVERALL,Depression,46.56644407278576
NA,Vegetables,46.80415040191931,AGE_OVERALL,WHT,Depression,51.48456544211124
NA,Vegetables,46.8865569586566,65PLUS,MALE,Depression,51.57521265452226
NA,Vegetables,34.65951841799674,65PLUS,MALE,Depression,38.12547025979642
NA,Vegetables,62.157645518659166,AGE_OVERALL,FEMALE,Depression,68.37341007052508
NA,Vegetables,54.6588201346605,65PLUS,BLK,Depression,60.12470214812656
NA,Vegetables,52.71062574675624,5064,NAA,Depression,57.981688321431875
NA,Vegetables,53.47208307649197,AGE_OVERALL,WHT,Depression,58.819291384141174
NA,Vegetables,37.96615411464494,65PLUS,HIS,Depression,41.76276952610943
NA,Vegetables,72.64713400234545,65PLUS,OVERALL,Depression,79.91184740258001
NA,Vegetables,47.94423535771583,65PLUS,WHT,Depression,52.73865889348742
NA,Vegetables,60.00950039458805,AGE_OVERALL,NAA,Depression,66.01045043404686
NA,Vegetables,53.17860247244769,65PLUS,MALE,Depression,58.49646271969247
NA,Vegetables,65.85235978475501,AGE_OVERALL,ASN,Depression,72.43759576323052
NA,Vegetables,58.7864115227105,AGE_OVERALL,WHT,Depression,64.66505267498155
NA,Vegetables,42.83203091655185,5064,FEMALE,Depression,47.11523400820704
NA,Vegetables,71.33297509866009,5064,MALE,Depression,78.4662726085261
NA,Vegetables,61.73394948547562,AGE_OVERALL,NAA,Depression,67.90734443402319
NA,Vegetables,39.98823516883553,AGE_OVERALL,NAA,Depression,43.987058685719084
NA,Vegetables,34.83477588679624,65PLUS,OVERALL,Depression,38.31825347547586
NA,Vegetables,65.20598591778031,5064,FEMALE,Depression,71.72658450955835
NA,Vegetables,51.34903245860812,5064,BLK,Depression,56.48393570446894
NA,Vegetables,31.729635698660314,AGE_OVERALL,HIS,Depression,34.902599268526345
NA,Vegetables,47.74784892525653,AGE_OVERALL,HIS,Depression,52.522633817782186
NA,Vegetables,50.781499509009855,5064,WHT,Depression,55.85964945991085
NA,Vegetables,32.45806736663424,65PLUS,ASN,Depression,35.703874103297665
NA,Vegetables,41.2932639590322,AGE_OVERALL,FEMALE,Depression,45.42259035493543
NA,Vegetables,39.95972041014469,65PLUS,FEMALE,Depression,43.955692451159166
NA,Vegetables,60.69869962739692,5064,BLK,Depression,66.76856959013662
NA,Vegetables,46.11295254071122,AGE_OVERALL,MALE,Depression,50.72424779478234
NA,Vegetables,49.94628249835236,AGE_OVERALL,HIS,Depression,54.9409107481876
NA,Vegetables,35.32295268119711,65PLUS,NAA,Depression,38.85524794931682
NA,Vegetables,56.81894172324397,5064,FEMALE,Depression,62.50083589556837
NA,Vegetables,38.88112459437871,AGE_OVERALL,BLK,Depression,42.76923705381659
NA,Vegetables,64.4018936090231,65PLUS,BLK,Depression,70.84208296992543
NA,Vegetables,37.88045005987938,65PLUS,OVERALL,Depression,41.66849506586732
NA,Vegetables,64.66878634383028,5064,BLK,Depression,71.13566497821331
NA,Vegetables,54.06471965821554,5064,MALE,Depression,59.4711916240371
NA,Vegetables,43.24049544862319,65PLUS,OVERALL,Depression,47.56454499348552
NA,Vegetables,57.82249215710196,AGE_OVERALL,BLK,Depression,63.604741372812164
NA,Vegetables,44.494572500951215,5064,WHT,Depression,48.94402975104634
NA,Vegetables,50.23008548250682,AGE_OVERALL,WHT,Depression,55.25309403075751
NA,Vegetables,51.66263195385341,AGE_OVERALL,OVERALL,Depression,56.82889514923876
NA,Vegetables,56.668703613580966,5064,FEMALE,Depression,62.33557397493907
NA,Vegetables,52.1350275451817,65PLUS,WHT,Depression,57.348530299699874
NA,Vegetables,48.099543773156164,65PLUS,WHT,Depression,52.909498150471784
NA,Vegetables,33.282451831071626,65PLUS,OVERALL,Depression,36.61069701417879
NA,Vegetables,21.076299556957593,65PLUS,OVERALL,Depression,23.183929512653354
NA,Vegetables,41.27996557340306,5064,HIS,Depression,45.40796213074337
NA,Vegetables,45.099127429281545,65PLUS,OVERALL,Depression,49.6090401722097
NA,Vegetables,47.379498969426365,65PLUS,BLK,Depression,52.117448866369
NA,Vegetables,36.7944449865054,65PLUS,OVERALL,Depression,40.47388948515594
NA,Vegetables,47.58350539404868,65PLUS,HIS,Depression,52.34185593345355
NA,Vegetables,41.763098041711785,AGE_OVERALL,BLK,Depression,45.93940784588297
NA,Vegetables,55.03919945405721,65PLUS,WHT,Depression,60.54311939946294
NA,Vegetables,53.28704971186484,AGE_OVERALL,FEMALE,Depression,58.61575468305133
NA,Vegetables,52.66442581734141,AGE_OVERALL,HIS,Depression,57.93086839907556
NA,Vegetables,51.180134927329405,65PLUS,FEMALE,Depression,56.29814842006235
NA,Vegetables,36.851516858367425,AGE_OVERALL,NAA,Depression,40.53666854420417
NA,Vegetables,42.265866866910685,AGE_OVERALL,WHT,Depression,46.492453553601756
NA,Vegetables,59.22114864408367,65PLUS,WHT,Depression,65.14326350849204
NA,Vegetables,57.78812327570978,5064,FEMALE,Depression,63.56693560328076
NA,Vegetables,53.44064816054089,5064,FEMALE,Depression,58.78471297659498
NA,Vegetables,60.81583480981037,65PLUS,FEMALE,Depression,66.8974182907914
NA,Vegetables,61.25040328564762,AGE_OVERALL,HIS,Depression,67.37544361421239
NA,Vegetables,46.144913529827434,AGE_OVERALL,HIS,Depression,50.75940488281018
NA,Vegetables,55.65275523955745,65PLUS,NAA,Depression,61.2180307635132
NA,Vegetables,36.2330906066198,AGE_OVERALL,BLK,Depression,39.85639966728178
NA,Vegetables,54.5105050983678,AGE_OVERALL,BLK,Depression,59.961555608204584
NA,Vegetables,44.29140089899045,65PLUS,OVERALL,Depression,48.7205409888895
NA,Vegetables,41.91789352965402,65PLUS,HIS,Depression,46.10968288261943
NA,Vegetables,46.80437346744867,AGE_OVERALL,HIS,Depression,51.484810814193544
NA,Vegetables,65.3931718735815,5064,OVERALL,Depression,71.93248906093964
NA,Vegetables,50.59466361099028,65PLUS,HIS,Depression,55.654129972089315
NA,Vegetables,62.181571769963455,65PLUS,HIS,Depression,68.39972894695981
NA,Vegetables,44.52944722405902,5064,NAA,Depression,48.98239194646492
NA,Vegetables,66.93014156734614,65PLUS,FEMALE,Depression,73.62315572408076
NA,Vegetables,41.776913708390424,5064,HIS,Depression,45.954605079229474
NA,Vegetables,47.72633299925711,65PLUS,HIS,Depression,52.498966299182825
NA,Vegetables,68.86093354180142,AGE_OVERALL,WHT,Depression,75.74702689598156
NA,Vegetables,56.62921132578057,5064,OVERALL,Depression,62.29213245835863
NA,Vegetables,41.34607800834686,65PLUS,MALE,Depression,45.480685809181544
NA,Vegetables,55.278294167843065,5064,ASN,Depression,60.80612358462738
NA,Vegetables,56.74943074666634,5064,BLK,Depression,62.42437382133298
NA,Vegetables,35.17713892785018,65PLUS,ASN,Depression,38.6948528206352
NA,Vegetables,48.17581763453763,AGE_OVERALL,BLK,Depression,52.993399397991396
NA,Vegetables,46.134510941728415,5064,OVERALL,Depression,50.74796203590126
NA,Vegetables,42.36193730925833,5064,MALE,Depression,46.598131040184164
NA,Vegetables,45.07600145383341,AGE_OVERALL,ASN,Depression,49.583601599216756
NA,Vegetables,50.619312659084954,5064,HIS,Depression,55.68124392499345
NA,Vegetables,53.75126334450404,65PLUS,WHT,Depression,59.126389678954446
NA,Vegetables,58.2143919582199,65PLUS,ASN,Depression,64.0358311540419
NA,Vegetables,40.354893174502564,AGE_OVERALL,OVERALL,Depression,44.39038249195283
NA,Vegetables,39.98716437259925,5064,FEMALE,Depression,43.98588080985918
NA,Vegetables,48.963203002973366,AGE_OVERALL,NAA,Depression,53.859523303270706
NA,Vegetables,52.854224266209194,AGE_OVERALL,NAA,Depression,58.13964669283012
NA,Vegetables,41.171808138438024,65PLUS,HIS,Depression,45.288988952281834
NA,Vegetables,31.262400345892715,5064,NAA,Depression,34.38864038048199
NA,Vegetables,44.894368961158115,65PLUS,MALE,Depression,49.38380585727393
NA,Vegetables,59.89327445589646,AGE_OVERALL,HIS,Depression,65.88260190148611
NA,Vegetables,38.01905380527202,AGE_OVERALL,BLK,Depression,41.820959185799225
NA,Vegetables,31.945363676016566,65PLUS,MALE,Depression,35.139900043618226
NA,Vegetables,35.62958003508029,5064,NAA,Depression,39.19253803858832
NA,Vegetables,42.145366623301,AGE_OVERALL,NAA,Depression,46.359903285631106
NA,Vegetables,62.02683890516241,5064,NAA,Depression,68.22952279567865
NA,Vegetables,51.616079605780854,5064,OVERALL,Depression,56.77768756635894
NA,Vegetables,43.52636081985864,5064,HIS,Depression,47.87899690184451
NA,Vegetables,39.99631991043617,AGE_OVERALL,NAA,Depression,43.99595190147979
NA,Vegetables,44.49728548879478,5064,BLK,Depression,48.947014037674265
NA,Vegetables,49.478778597340366,5064,NAA,Depression,54.42665645707441
NA,Vegetables,37.02116241798481,65PLUS,FEMALE,Depression,40.7232786597833
NA,Vegetables,41.86739184177802,5064,WHT,Depression,46.054131025955826
NA,Vegetables,43.9037317622459,AGE_OVERALL,HIS,Depression,48.29410493847049
NA,Vegetables,36.342324560749994,5064,OVERALL,Depression,39.976557016825
NA,Vegetables,45.18209369158556,5064,MALE,Depression,49.70030306074412
NA,Vegetables,42.1874585035512,65PLUS,BLK,Depression,46.406204353906325
NA,Vegetables,40.01354746098988,AGE_OVERALL,HIS,Depression,44.014902207088866
NA,Vegetables,50.95456871894616,AGE_OVERALL,NAA,Depression,56.05002559084078
NA,Vegetables,62.99935815524644,AGE_OVERALL,WHT,Depression,69.29929397077109
NA,Vegetables,49.85955781347158,AGE_OVERALL,HIS,Depression,54.84551359481875
NA,Vegetables,49.85495273072486,5064,MALE,Depression,54.84044800379735
NA,Vegetables,43.84990148493275,65PLUS,WHT,Depression,48.23489163342603
NA,Vegetables,42.590193335775965,65PLUS,MALE,Depression,46.84921266935356
NA,Vegetables,53.97285419568645,5064,HIS,Depression,59.3701396152551
NA,Vegetables,60.045487159780755,65PLUS,WHT,Depression,66.05003587575884
NA,Vegetables,49.06511083151216,65PLUS,ASN,Depression,53.97162191466338
NA,Vegetables,31.411293565801785,AGE_OVERALL,WHT,Depression,34.552422922381965
NA,Vegetables,50.629884967639036,5064,BLK,Depression,55.69287346440294
NA,Vegetables,68.39471583682884,AGE_OVERALL,HIS,Depression,75.23418742051173
NA,Vegetables,42.535700150331664,AGE_OVERALL,MALE,Depression,46.78927016536483
NA,Vegetables,32.014814967144886,65PLUS,FEMALE,Depression,35.21629646385938
NA,Vegetables,52.840636726314244,65PLUS,OVERALL,Depression,58.12470039894567
NA,Vegetables,45.61916839175467,65PLUS,OVERALL,Depression,50.181085230930144
NA,Vegetables,37.36173852578837,5064,NAA,Depression,41.097912378367205
NA,Vegetables,57.14381922889192,65PLUS,ASN,Depression,62.85820115178112
NA,Vegetables,48.95162348871092,AGE_OVERALL,WHT,Depression,53.84678583758202
NA,Vegetables,37.01129533402943,5064,MALE,Depression,40.712424867432375
NA,Vegetables,51.780862566794184,5064,NAA,Depression,56.958948823473605
NA,Vegetables,55.46626058971241,65PLUS,OVERALL,Depression,61.01288664868366
NA,Vegetables,41.388837430910904,65PLUS,WHT,Depression,45.527721174002
NA,Vegetables,41.14914039851032,65PLUS,OVERALL,Depression,45.264054438361356
NA,Vegetables,59.22739413015617,65PLUS,ASN,Depression,65.15013354317179
NA,Vegetables,53.48966063754263,AGE_OVERALL,ASN,Depression,58.838626701296896
NA,Vegetables,42.09988703622633,5064,ASN,Depression,46.30987573984896
NA,Vegetables,50.08919023997464,AGE_OVERALL,NAA,Depression,55.09810926397211
NA,Vegetables,53.905615208146216,AGE_OVERALL,BLK,Depression,59.296176728960845
NA,Vegetables,73.68264368777773,65PLUS,OVERALL,Depression,81.0509080565555
NA,Vegetables,50.99625161827626,65PLUS,BLK,Depression,56.09587678010389
NA,Vegetables,50.50317908381442,AGE_OVERALL,NAA,Depression,55.55349699219587
NA,Vegetables,42.06952186351185,AGE_OVERALL,FEMALE,Depression,46.27647404986304
NA,Vegetables,33.439505013389535,65PLUS,ASN,Depression,36.783455514728495
NA,Vegetables,40.91542536383801,65PLUS,OVERALL,Depression,45.00696790022182
NA,Vegetables,49.841196990769376,5064,FEMALE,Depression,54.82531668984632
NA,Vegetables,54.969455612120214,65PLUS,OVERALL,Depression,60.46640117333224
NA,Vegetables,43.46714314638766,65PLUS,OVERALL,Depression,47.81385746102643
NA,Vegetables,53.91569501155294,AGE_OVERALL,WHT,Depression,59.30726451270824
NA,Vegetables,67.34810688384164,AGE_OVERALL,MALE,Depression,74.08291757222581
NA,Vegetables,45.77177135110323,65PLUS,OVERALL,Depression,50.34894848621356
NA,Vegetables,40.72333079812281,65PLUS,ASN,Depression,44.79566387793509
NA,Vegetables,64.15841010042774,AGE_OVERALL,NAA,Depression,70.57425111047053
NA,Vegetables,56.535927116328565,AGE_OVERALL,ASN,Depression,62.189519827961426
NA,Vegetables,47.66442787444454,5064,WHT,Depression,52.430870661889
NA,Vegetables,58.56523138554675,65PLUS,MALE,Depression,64.42175452410143
NA,Vegetables,43.40409432266913,AGE_OVERALL,WHT,Depression,47.74450375493605
NA,Vegetables,50.555442070178465,AGE_OVERALL,ASN,Depression,55.61098627719632
NA,Vegetables,52.59493533596296,5064,BLK,Depression,57.85442886955926
NA,Vegetables,45.79980513294217,AGE_OVERALL,FEMALE,Depression,50.37978564623639
NA,Vegetables,54.19239927921588,AGE_OVERALL,NAA,Depression,59.61163920713747
NA,Vegetables,39.22866587875044,65PLUS,WHT,Depression,43.15153246662549
NA,Vegetables,66.07193085633024,AGE_OVERALL,OVERALL,Depression,72.67912394196327
NA,Vegetables,52.660439192602624,AGE_OVERALL,BLK,Depression,57.92648311186289
NA,Vegetables,33.640865797166285,65PLUS,OVERALL,Depression,37.00495237688292
NA,Vegetables,60.21017249400651,5064,OVERALL,Depression,66.23118974340716
NA,Vegetables,38.79675244683722,65PLUS,FEMALE,Depression,42.67642769152094
NA,Vegetables,46.996005908253316,65PLUS,OVERALL,Depression,51.69560649907865
NA,Vegetables,49.94219481532993,65PLUS,FEMALE,Depression,54.93641429686292
NA,Vegetables,67.03124116137485,AGE_OVERALL,FEMALE,Depression,73.73436527751234
NA,Vegetables,63.833855392295916,5064,HIS,Depression,70.21724093152551
NA,Vegetables,57.1837012932518,AGE_OVERALL,NAA,Depression,62.90207142257699
NA,Vegetables,51.77028373243907,5064,HIS,Depression,56.94731210568298
NA,Vegetables,47.081693877969016,5064,HIS,Depression,51.78986326576592
NA,Vegetables,62.250232399475664,5064,WHT,Depression,68.47525563942324
NA,Vegetables,56.05034616610706,5064,MALE,Depression,61.65538078271777
NA,Vegetables,49.29790825561302,5064,HIS,Depression,54.22769908117432
NA,Vegetables,37.314542749505755,AGE_OVERALL,BLK,Depression,41.045997024456334
NA,Vegetables,57.951240741613205,5064,ASN,Depression,63.746364815774534
NA,Vegetables,45.35209581650072,5064,WHT,Depression,49.8873053981508
NA,Vegetables,58.465549917968865,5064,WHT,Depression,64.31210490976575
NA,Vegetables,43.07242216343859,65PLUS,MALE,Depression,47.379664379782454
NA,Vegetables,46.728312362163905,65PLUS,ASN,Depression,51.4011435983803
NA,Vegetables,44.09316854459986,AGE_OVERALL,BLK,Depression,48.50248539905985
NA,Vegetables,43.64703212376603,AGE_OVERALL,FEMALE,Depression,48.011735336142635
NA,Vegetables,57.21539932858654,65PLUS,FEMALE,Depression,62.936939261445204
NA,Vegetables,58.11258603044169,5064,FEMALE,Depression,63.923844633485864
NA,Vegetables,55.90890845645408,5064,OVERALL,Depression,61.49979930209949
NA,Vegetables,49.673847007646266,5064,FEMALE,Depression,54.6412317084109
NA,Vegetables,67.05070082750123,AGE_OVERALL,OVERALL,Depression,73.75577091025136
NA,Vegetables,62.06354005174063,5064,ASN,Depression,68.2698940569147
NA,Vegetables,60.872793566155096,AGE_OVERALL,WHT,Depression,66.9600729227706
NA,Vegetables,43.643680431373454,65PLUS,ASN,Depression,48.0080484745108
NA,Vegetables,50.79361574975129,65PLUS,NAA,Depression,55.87297732472642
NA,Vegetables,71.65571176206858,5064,HIS,Depression,78.82128293827544
NA,Vegetables,46.6485338891578,65PLUS,OVERALL,Depression,51.31338727807358
NA,Vegetables,55.34963841800845,5064,WHT,Depression,60.884602259809306
NA,Vegetables,32.99040674101577,AGE_OVERALL,WHT,Depression,36.28944741511735
NA,Vegetables,55.50301160490558,AGE_OVERALL,OVERALL,Depression,61.05331276539614
NA,Vegetables,41.0648741919871,65PLUS,FEMALE,Depression,45.171361611185816
NA,Vegetables,52.54223014529099,5064,NAA,Depression,57.796453159820096
NA,Vegetables,46.45862491728861,AGE_OVERALL,MALE,Depression,51.10448740901747
NA,Vegetables,50.322023914121445,65PLUS,FEMALE,Depression,55.354226305533594
NA,Vegetables,52.75630961807846,5064,NAA,Depression,58.03194057988631
NA,Vegetables,37.171149377747525,AGE_OVERALL,NAA,Depression,40.88826431552228
NA,Vegetables,57.38193818076891,5064,ASN,Depression,63.12013199884581
NA,Vegetables,47.04145681438203,65PLUS,OVERALL,Depression,51.745602495820236
NA,Vegetables,43.97523983671355,65PLUS,WHT,Depression,48.372763820384904
NA,Vegetables,63.789574120352405,65PLUS,WHT,Depression,70.16853153238765
NA,Vegetables,70.78712191797365,65PLUS,ASN,Depression,77.86583410977101
NA,Vegetables,41.422361113345225,65PLUS,OVERALL,Depression,45.56459722467975
NA,Vegetables,73.65827896763169,5064,FEMALE,Depression,81.02410686439487
NA,Vegetables,60.5044509305514,AGE_OVERALL,HIS,Depression,66.55489602360655
NA,Vegetables,46.546541769794445,65PLUS,HIS,Depression,51.20119594677389
NA,Vegetables,44.169550056731325,AGE_OVERALL,NAA,Depression,48.58650506240446
NA,Vegetables,42.924364254843816,AGE_OVERALL,ASN,Depression,47.2168006803282
NA,Vegetables,54.023010408175594,5064,HIS,Depression,59.425311448993156
NA,Vegetables,55.29457376640422,AGE_OVERALL,FEMALE,Depression,60.82403114304465
NA,Vegetables,37.409778163999576,AGE_OVERALL,ASN,Depression,41.15075598039954
NA,Vegetables,50.697012836646095,65PLUS,ASN,Depression,55.76671412031071
NA,Vegetables,49.17977012413868,5064,HIS,Depression,54.09774713655255
NA,Vegetables,67.4207980952397,5064,HIS,Depression,74.16287790476368
NA,Vegetables,56.55245398459263,AGE_OVERALL,MALE,Depression,62.2076993830519
NA,Vegetables,62.16392808241807,AGE_OVERALL,BLK,Depression,68.38032089065987
NA,Vegetables,51.84947172239339,AGE_OVERALL,MALE,Depression,57.03441889463273
NA,Vegetables,37.148351066106656,5064,BLK,Depression,40.86318617271733
NA,Vegetables,59.23975575008617,5064,OVERALL,Depression,65.16373132509479
NA,Vegetables,78.40831605159947,AGE_OVERALL,HIS,Depression,86.24914765675942
NA,Vegetables,55.82253094118403,5064,OVERALL,Depression,61.404784035302434
NA,Vegetables,47.11837136080351,5064,OVERALL,Depression,51.83020849688386
NA,Vegetables,61.62179507699918,65PLUS,BLK,Depression,67.7839745846991
NA,Vegetables,60.72344046639813,5064,OVERALL,Depression,66.79578451303794
NA,Vegetables,71.77278868132484,AGE_OVERALL,WHT,Depression,78.95006754945733
NA,Vegetables,59.43562169453964,AGE_OVERALL,BLK,Depression,65.37918386399362
NA,Vegetables,47.00470902381561,AGE_OVERALL,ASN,Depression,51.705179926197175
NA,Vegetables,52.84732423694232,65PLUS,ASN,Depression,58.13205666063656
NA,Vegetables,34.85620977082412,65PLUS,MALE,Depression,38.341830747906535
NA,Vegetables,63.09519701325621,65PLUS,ASN,Depression,69.40471671458184
