Location,Treatment,Age,Gender/Race,Outcome,Treatment_Value,Outcome_Value
NA,Vegetables,AGE_OVERALL,BLK,Depression,13.64719599170261,21.571418062051002
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,58.1387466710109,60.731887606611345
NA,Vegetables,5064,OVERALL,Depression,87.63150585674023,86.88945415879284
NA,Vegetables,AGE_OVERALL,MALE,Depression,68.61562940094575,70.60860228735234
NA,Vegetables,5064,ASN,Depression,86.7494929089101,114.34002876615017
NA,Vegetables,5064,WHT,Depression,59.54204015176437,73.47298269027833
NA,Vegetables,AGE_OVERALL,WHT,Depression,38.712056126394316,43.02395814178067
NA,Vegetables,AGE_OVERALL,NAA,Depression,106.04789032709039,106.65957129720077
NA,Vegetables,5064,NAA,Depression,35.76383984692862,36.382074473781124
NA,Vegetables,65PLUS,MALE,Depression,26.202919149496747,35.177135743840445
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,71.32387820388539,62.51527156204475
NA,Vegetables,AGE_OVERALL,ASN,Depression,78.14454090448668,98.82101195796012
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,91.16197356113801,84.12892779755545
NA,Vegetables,65PLUS,FEMALE,Depression,76.46340076166717,94.51152231054562
NA,Vegetables,65PLUS,WHT,Depression,25.403274391505366,40.62623119325954
NA,Vegetables,AGE_OVERALL,WHT,Depression,96.5062442015905,108.21920159618224
NA,Vegetables,5064,WHT,Depression,72.06710063499153,88.48625354710488
NA,Vegetables,5064,MALE,Depression,26.36779847568476,28.647725760838664
NA,Vegetables,65PLUS,HIS,Depression,75.02584520494143,105.84547512704141
NA,Vegetables,65PLUS,MALE,Depression,23.13054582780939,30.67869959373151
NA,Vegetables,65PLUS,MALE,Depression,45.10290856065506,55.67732006753092
NA,Vegetables,5064,ASN,Depression,56.165016127366734,83.273188857101
NA,Vegetables,5064,FEMALE,Depression,59.81673665301907,67.42456675661722
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,62.15340298841848,53.55394995112552
NA,Vegetables,5064,HIS,Depression,6.7554078457075235,24.95631711176961
NA,Vegetables,65PLUS,OVERALL,Depression,87.62080921216267,95.16921147324841
NA,Vegetables,AGE_OVERALL,NAA,Depression,59.012225868402126,54.24774164253534
NA,Vegetables,5064,NAA,Depression,28.648245015145807,26.084513208556327
NA,Vegetables,AGE_OVERALL,BLK,Depression,40.61836381166708,49.75771211402723
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,29.20423700234774,16.946447343564873
NA,Vegetables,5064,NAA,Depression,68.556064939381,69.57942762756093
NA,Vegetables,AGE_OVERALL,WHT,Depression,80.92377826378947,90.36243600763646
NA,Vegetables,65PLUS,NAA,Depression,62.58036785625621,70.13748373285746
NA,Vegetables,65PLUS,ASN,Depression,60.651436394942024,94.29431201943248
NA,Vegetables,AGE_OVERALL,NAA,Depression,22.890408944326992,14.771344298875942
NA,Vegetables,5064,MALE,Depression,74.22895938340393,82.70152200003959
NA,Vegetables,65PLUS,MALE,Depression,81.55215641100597,95.08125769206434
NA,Vegetables,65PLUS,BLK,Depression,51.005297963506536,75.0714543232159
NA,Vegetables,65PLUS,BLK,Depression,51.88661634518815,75.0918847033837
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,82.44341521552687,87.43186320424351
NA,Vegetables,5064,WHT,Depression,39.091635696751666,49.16343014133308
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,47.232454613749056,50.010534451414834
NA,Vegetables,AGE_OVERALL,ASN,Depression,60.36741278126821,79.93126102126845
NA,Vegetables,65PLUS,ASN,Depression,9.171373838673873,35.22514216542265
NA,Vegetables,5064,FEMALE,Depression,51.94761540235478,58.99581724938067
NA,Vegetables,AGE_OVERALL,ASN,Depression,18.559758370590927,33.00571345408902
NA,Vegetables,5064,WHT,Depression,92.76194721829955,109.79544397539807
NA,Vegetables,AGE_OVERALL,NAA,Depression,29.336969898323357,22.31731993751566
NA,Vegetables,5064,WHT,Depression,37.285234635379126,48.671183445850474
NA,Vegetables,5064,BLK,Depression,36.483888686703295,53.25766651307271
NA,Vegetables,AGE_OVERALL,MALE,Depression,39.42696134483285,37.30676337519053
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,50.037202356085416,39.183712860445695
NA,Vegetables,AGE_OVERALL,MALE,Depression,58.4601869196235,57.287280722534724
NA,Vegetables,5064,NAA,Depression,94.2714817623241,101.22933710509811
NA,Vegetables,AGE_OVERALL,ASN,Depression,72.25269404334914,94.02261958021188
NA,Vegetables,65PLUS,HIS,Depression,64.40371245427824,94.68064048139584
NA,Vegetables,AGE_OVERALL,MALE,Depression,76.98526393017062,78.15756717093292
NA,Vegetables,5064,BLK,Depression,4.3735576533365474,17.227832458990672
NA,Vegetables,65PLUS,BLK,Depression,22.321845152295676,41.900968319420926
NA,Vegetables,65PLUS,OVERALL,Depression,35.819006313850835,37.28793088252158
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,65.5675959363208,56.75584174193153
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,105.61451259562291,113.99664426201386
NA,Vegetables,65PLUS,MALE,Depression,59.437324828103485,71.1970297803104
NA,Vegetables,5064,OVERALL,Depression,80.57546511197599,79.22722454304927
NA,Vegetables,5064,MALE,Depression,28.948973817925967,30.31979599578538
NA,Vegetables,AGE_OVERALL,WHT,Depression,30.315906253358484,34.97656912994115
NA,Vegetables,65PLUS,BLK,Depression,10.897108589340334,31.14523680008996
NA,Vegetables,5064,NAA,Depression,74.94267072302262,79.2537682827779
NA,Vegetables,65PLUS,ASN,Depression,2.791010283126937,30.357436551952706
NA,Vegetables,5064,NAA,Depression,46.12557084513806,47.229621677080374
NA,Vegetables,5064,NAA,Depression,42.202724880914815,41.53801663140752
NA,Vegetables,65PLUS,BLK,Depression,37.06494480539517,59.00812903461619
NA,Vegetables,65PLUS,FEMALE,Depression,58.29999989210603,73.25377674871173
NA,Vegetables,65PLUS,OVERALL,Depression,67.35660208248373,72.1851279961916
NA,Vegetables,65PLUS,OVERALL,Depression,63.64641920077439,65.68660901292351
NA,Vegetables,5064,MALE,Depression,85.20514473103054,93.42764525917113
NA,Vegetables,AGE_OVERALL,WHT,Depression,29.247840499541525,32.8506414278907
NA,Vegetables,65PLUS,MALE,Depression,10.257967264455324,16.932491394680582
NA,Vegetables,AGE_OVERALL,MALE,Depression,17.69340004001367,11.255696461628784
NA,Vegetables,65PLUS,BLK,Depression,22.270531636719873,43.09872672538267
NA,Vegetables,5064,FEMALE,Depression,45.76718103971673,55.52805405767619
NA,Vegetables,65PLUS,NAA,Depression,2.468633082492886,3.8175340488311202
NA,Vegetables,AGE_OVERALL,WHT,Depression,94.42367920769641,103.82093996846267
NA,Vegetables,65PLUS,BLK,Depression,49.75464341660623,73.86727399061414
NA,Vegetables,AGE_OVERALL,ASN,Depression,88.76261265432541,109.91075249669724
NA,Vegetables,5064,NAA,Depression,36.55684600886175,35.42442720240395
NA,Vegetables,5064,HIS,Depression,26.158050051364963,45.43999519597414
NA,Vegetables,5064,NAA,Depression,51.8037631826367,52.21225762651361
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,48.994722925190764,51.15142455087164
NA,Vegetables,AGE_OVERALL,NAA,Depression,16.93424279696748,8.359565707014445
NA,Vegetables,5064,FEMALE,Depression,13.514928514432235,16.359222428437878
NA,Vegetables,65PLUS,MALE,Depression,41.196601886505924,50.20647542706585
NA,Vegetables,AGE_OVERALL,BLK,Depression,79.28578811344488,93.52986890331186
NA,Vegetables,AGE_OVERALL,ASN,Depression,57.10986936261574,77.33693211346194
NA,Vegetables,5064,BLK,Depression,46.20239158965941,63.49505365436028
NA,Vegetables,5064,FEMALE,Depression,37.47687237903488,45.322268330999016
NA,Vegetables,AGE_OVERALL,ASN,Depression,65.15466756577281,84.42318639893442
NA,Vegetables,65PLUS,BLK,Depression,92.09589913381436,118.26515168641106
NA,Vegetables,AGE_OVERALL,HIS,Depression,56.021542841220494,70.12452824193464
NA,Vegetables,65PLUS,FEMALE,Depression,62.11587816470544,78.55494215261025
NA,Vegetables,65PLUS,OVERALL,Depression,48.77423152855367,51.35086726935672
NA,Vegetables,65PLUS,BLK,Depression,41.94733335977994,64.5893347734076
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,43.73454796599452,44.91514898419144
NA,Vegetables,5064,ASN,Depression,72.94222395197828,101.9870490153785
NA,Vegetables,65PLUS,MALE,Depression,53.55475245043261,64.14017269027056
NA,Vegetables,5064,BLK,Depression,87.45817310678729,107.40552413199215
NA,Vegetables,5064,NAA,Depression,69.94717095786083,71.21905930008897
NA,Vegetables,5064,BLK,Depression,49.269962153944604,66.76693979569411
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,71.55093334583758,76.60177816015461
NA,Vegetables,5064,OVERALL,Depression,60.85257915511295,59.171172607590776
NA,Vegetables,AGE_OVERALL,ASN,Depression,21.75969858911079,36.76268311969229
NA,Vegetables,65PLUS,FEMALE,Depression,62.99750715118945,79.61816709910079
NA,Vegetables,AGE_OVERALL,HIS,Depression,45.90418169472992,59.628752169643796
NA,Vegetables,AGE_OVERALL,BLK,Depression,49.11606407268192,60.416696690516865
NA,Vegetables,5064,BLK,Depression,20.899513622029737,33.64962374267482
NA,Vegetables,AGE_OVERALL,WHT,Depression,42.618217631299984,48.11461185607488
NA,Vegetables,5064,MALE,Depression,55.64686778489204,60.4555780787425
NA,Vegetables,5064,WHT,Depression,47.115561348895106,60.881096249524035
NA,Vegetables,AGE_OVERALL,HIS,Depression,53.31034297816428,68.94428873816483
NA,Vegetables,AGE_OVERALL,MALE,Depression,47.75891643810079,45.3045792585735
NA,Vegetables,65PLUS,BLK,Depression,60.06581153841048,83.70973755507534
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,54.01013448402135,57.98192599189017
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,43.36150290808033,31.178816209399248
NA,Vegetables,5064,NAA,Depression,15.391095556022819,14.352067943038989
NA,Vegetables,65PLUS,NAA,Depression,35.041852848116925,41.45735361797253
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,30.464699314551254,18.243275042929817
NA,Vegetables,65PLUS,WHT,Depression,7.260149902675472,23.44728822068553
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,106.3297688749986,101.74253869686638
NA,Vegetables,5064,OVERALL,Depression,51.68284568868727,49.208461201115696
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,68.80070780125119,59.79371928252456
NA,Vegetables,5064,OVERALL,Depression,45.72948854941105,41.086355943648066
NA,Vegetables,AGE_OVERALL,WHT,Depression,30.376304046211104,35.20612240892882
NA,Vegetables,5064,MALE,Depression,71.39761679671702,78.94396386470912
NA,Vegetables,65PLUS,ASN,Depression,57.843563401181804,87.66115010045493
NA,Vegetables,65PLUS,MALE,Depression,33.603907631063144,44.38127150227413
NA,Vegetables,65PLUS,BLK,Depression,53.850786175245084,78.25173507337527
NA,Vegetables,65PLUS,HIS,Depression,41.12687558820689,69.11743919609741
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,33.894759156751746,34.29631938688599
NA,Vegetables,65PLUS,WHT,Depression,47.42931379988375,67.08974968485789
NA,Vegetables,AGE_OVERALL,BLK,Depression,55.72698357664769,65.24925243102119
NA,Vegetables,5064,MALE,Depression,40.46562435443914,45.482280597774746
NA,Vegetables,5064,ASN,Depression,69.89243293291723,97.76899755665747
NA,Vegetables,AGE_OVERALL,HIS,Depression,28.09622906246917,41.37119293187946
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,60.57819705985966,63.695635232057704
NA,Vegetables,AGE_OVERALL,WHT,Depression,86.4458541221033,96.31150499446774
NA,Vegetables,5064,BLK,Depression,89.028048281875,108.74295357429901
NA,Vegetables,5064,NAA,Depression,50.11764032313544,50.354844518040075
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,94.40149806474565,100.9304659698954
NA,Vegetables,5064,NAA,Depression,76.12662386634523,80.51659695895512
NA,Vegetables,AGE_OVERALL,MALE,Depression,28.948874216971824,26.758346456237696
NA,Vegetables,65PLUS,ASN,Depression,46.836562565527075,77.99999953725354
NA,Vegetables,5064,NAA,Depression,63.605253811585406,64.73065146280092
NA,Vegetables,5064,ASN,Depression,58.17482023226237,82.15767321694413
NA,Vegetables,AGE_OVERALL,HIS,Depression,77.53560658703682,94.83661287364805
NA,Vegetables,AGE_OVERALL,BLK,Depression,79.82337443090766,94.67524462843225
NA,Vegetables,65PLUS,NAA,Depression,27.874441188839164,32.747889775298134
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,94.18580434307265,88.88574489021465
NA,Vegetables,65PLUS,WHT,Depression,67.76698642543964,86.78910356474613
NA,Vegetables,5064,ASN,Depression,26.743746937498067,50.54271887619242
NA,Vegetables,65PLUS,FEMALE,Depression,78.92887205841123,96.43101020352059
NA,Vegetables,5064,BLK,Depression,69.49180235993632,86.24929703042618
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,98.48510379875798,91.27843350480934
NA,Vegetables,5064,BLK,Depression,60.395021336844955,77.63110122034446
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,82.7292757192638,88.43007896990113
NA,Vegetables,65PLUS,HIS,Depression,32.40631397347186,58.20650080218418
NA,Vegetables,AGE_OVERALL,HIS,Depression,43.91555307587612,55.78204549800292
NA,Vegetables,65PLUS,BLK,Depression,58.70500608865159,83.22491632496694
NA,Vegetables,65PLUS,OVERALL,Depression,32.567326040572226,32.70023551547754
NA,Vegetables,65PLUS,BLK,Depression,56.77129317676928,80.99813924677474
NA,Vegetables,65PLUS,WHT,Depression,56.25626486964147,77.49641039542578
NA,Vegetables,65PLUS,FEMALE,Depression,61.30622228606493,78.35348269342691
NA,Vegetables,5064,FEMALE,Depression,73.55154717001582,84.83853474176757
NA,Vegetables,5064,OVERALL,Depression,28.385102484315432,23.383361127160953
NA,Vegetables,5064,OVERALL,Depression,46.10492947702251,43.368332342916176
NA,Vegetables,5064,FEMALE,Depression,65.19294778536026,73.85197786956964
NA,Vegetables,65PLUS,NAA,Depression,25.272467040893204,30.161652570537804
NA,Vegetables,5064,OVERALL,Depression,43.35963122455138,39.76377297565027
NA,Vegetables,AGE_OVERALL,BLK,Depression,79.59898487092063,93.452128404498
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,100.6658524498254,94.5490452662797
NA,Vegetables,65PLUS,WHT,Depression,96.42466556945729,120.84464491677123
NA,Vegetables,5064,HIS,Depression,18.596457990673457,35.81614732876048
NA,Vegetables,5064,HIS,Depression,75.19737672794218,99.62869767671471
NA,Vegetables,65PLUS,BLK,Depression,74.6532397787697,100.94005535835696
NA,Vegetables,65PLUS,OVERALL,Depression,36.15570670735008,36.564332808353775
NA,Vegetables,65PLUS,BLK,Depression,29.505863202305736,50.35357942870974
NA,Vegetables,5064,ASN,Depression,88.22401876894521,116.30001332781057
NA,Vegetables,5064,ASN,Depression,32.220540433964246,57.62498494152004
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,80.03446166577136,74.16911341814975
NA,Vegetables,65PLUS,HIS,Depression,90.07489035298329,121.80460148136966
NA,Vegetables,5064,ASN,Depression,91.09157572260239,122.57684539623027
NA,Vegetables,65PLUS,NAA,Depression,66.3793150642874,76.69292994537737
NA,Vegetables,65PLUS,WHT,Depression,69.54844133424854,90.9922395566431
NA,Vegetables,65PLUS,ASN,Depression,73.90895243279819,107.80233811174598
NA,Vegetables,65PLUS,ASN,Depression,69.75860242960711,103.55139516206503
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,33.5577153817013,33.360708827942645
NA,Vegetables,AGE_OVERALL,WHT,Depression,40.434392206429905,44.35282686171465
NA,Vegetables,AGE_OVERALL,MALE,Depression,29.817062617047814,26.718691582748992
NA,Vegetables,AGE_OVERALL,MALE,Depression,73.00200079027009,72.70096751890385
NA,Vegetables,65PLUS,OVERALL,Depression,26.052669909089847,25.285963745135696
NA,Vegetables,AGE_OVERALL,HIS,Depression,17.525368740357138,28.460483475323013
NA,Vegetables,AGE_OVERALL,HIS,Depression,104.31005862839162,124.61700050555616
NA,Vegetables,5064,ASN,Depression,76.17412280682568,102.80621969799675
NA,Vegetables,65PLUS,NAA,Depression,95.00397704725259,104.87381198225879
NA,Vegetables,AGE_OVERALL,BLK,Depression,63.31740858684166,75.91202705789613
NA,Vegetables,5064,BLK,Depression,7.768529894382361,18.76843119754512
NA,Vegetables,5064,BLK,Depression,88.81874593184571,108.1021176046293
NA,Vegetables,5064,NAA,Depression,82.93855586010127,86.53218290236767
NA,Vegetables,65PLUS,WHT,Depression,52.594275237332305,72.39092622060754
NA,Vegetables,5064,ASN,Depression,29.692092995544026,51.73770900612614
NA,Vegetables,5064,HIS,Depression,89.7394432144005,114.20821324945686
NA,Vegetables,AGE_OVERALL,NAA,Depression,51.080375899907274,43.641115532210655
NA,Vegetables,AGE_OVERALL,ASN,Depression,23.638937395055585,39.301890548665575
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,74.13168880857268,66.43080800277873
NA,Vegetables,5064,NAA,Depression,26.552057415749292,23.210825357049476
NA,Vegetables,5064,HIS,Depression,71.25697014806076,94.81532252437
NA,Vegetables,AGE_OVERALL,BLK,Depression,58.39657303496175,68.64170496932019
NA,Vegetables,65PLUS,OVERALL,Depression,26.975219694939447,26.892228800806713
NA,Vegetables,AGE_OVERALL,MALE,Depression,61.10324471202276,60.11969668315238
NA,Vegetables,65PLUS,MALE,Depression,24.1417343130867,32.76174265430551
NA,Vegetables,65PLUS,ASN,Depression,70.0703446386529,102.4385238341355
NA,Vegetables,AGE_OVERALL,NAA,Depression,33.8835771684588,26.734171175327628
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,45.6941882157971,34.64727460456558
NA,Vegetables,AGE_OVERALL,NAA,Depression,69.83674907731753,66.11760818846479
NA,Vegetables,AGE_OVERALL,MALE,Depression,68.45864699765835,70.19294667291867
NA,Vegetables,AGE_OVERALL,MALE,Depression,74.85889570065946,75.95827350972354
NA,Vegetables,65PLUS,ASN,Depression,83.86128392112909,118.21132973322297
NA,Vegetables,5064,MALE,Depression,51.810890551043116,57.007364280550625
NA,Vegetables,65PLUS,WHT,Depression,50.43730145638845,69.27353381705905
NA,Vegetables,65PLUS,MALE,Depression,53.143328387385935,64.65924098461865
NA,Vegetables,65PLUS,WHT,Depression,31.643961441033184,50.005020762803426
NA,Vegetables,AGE_OVERALL,NAA,Depression,65.53945949033792,61.44932404632854
NA,Vegetables,5064,BLK,Depression,2.7678426013330295,14.923926817775387
NA,Vegetables,5064,BLK,Depression,70.11277863864538,90.29360458017106
NA,Vegetables,5064,WHT,Depression,11.485543247327058,22.50428907802958
NA,Vegetables,5064,NAA,Depression,63.958545419192866,65.42329784503742
NA,Vegetables,5064,FEMALE,Depression,98.525744550202,111.38077190135573
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,39.422648641565175,39.76964309214322
NA,Vegetables,5064,OVERALL,Depression,30.892975678297095,25.422483295073945
NA,Vegetables,5064,FEMALE,Depression,72.95416893836877,83.27256405280968
NA,Vegetables,5064,ASN,Depression,60.63095092777847,85.99079486101604
NA,Vegetables,AGE_OVERALL,NAA,Depression,103.01031615503405,102.1840362905819
NA,Vegetables,65PLUS,FEMALE,Depression,13.696478610007318,26.096047340317643
NA,Vegetables,65PLUS,NAA,Depression,14.986694015387883,18.965081624162682
NA,Vegetables,AGE_OVERALL,ASN,Depression,23.80413147205148,39.62814868410248
NA,Vegetables,AGE_OVERALL,NAA,Depression,79.4385383995301,77.7921090074625
NA,Vegetables,AGE_OVERALL,ASN,Depression,48.628864320565654,66.79674525537301
NA,Vegetables,5064,WHT,Depression,54.352684325677934,67.32780328702636
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,67.8889680119856,71.75739494004078
NA,Vegetables,65PLUS,MALE,Depression,37.85541222063236,47.150981688029496
NA,Vegetables,AGE_OVERALL,BLK,Depression,60.824246656210164,72.49898193631621
NA,Vegetables,AGE_OVERALL,WHT,Depression,69.3870593096918,77.89087470149309
NA,Vegetables,AGE_OVERALL,HIS,Depression,63.03197636142494,79.15639510651255
NA,Vegetables,65PLUS,WHT,Depression,82.19047382869157,104.23902867052799
NA,Vegetables,65PLUS,MALE,Depression,53.18416652701895,63.55677631600868
NA,Vegetables,65PLUS,FEMALE,Depression,99.47474116256069,120.14039353358982
NA,Vegetables,AGE_OVERALL,ASN,Depression,40.03162031940724,57.399846808461135
NA,Vegetables,5064,FEMALE,Depression,34.10926271384345,41.3525907596817
NA,Vegetables,AGE_OVERALL,MALE,Depression,44.68717712265601,40.94683870940676
NA,Vegetables,AGE_OVERALL,ASN,Depression,91.19969487486706,114.21780062129599
NA,Vegetables,5064,MALE,Depression,61.42976803763641,67.65307598547747
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,42.96413324166309,43.73853916152425
NA,Vegetables,65PLUS,FEMALE,Depression,29.847905865690933,42.944160248375134
NA,Vegetables,AGE_OVERALL,ASN,Depression,47.093554277484586,65.74984578682808
NA,Vegetables,AGE_OVERALL,NAA,Depression,79.40486828896996,76.41915381469373
NA,Vegetables,AGE_OVERALL,WHT,Depression,56.77107250287413,62.16766385909589
NA,Vegetables,5064,WHT,Depression,78.67436123498398,94.90130439974376
NA,Vegetables,5064,NAA,Depression,93.18357242091818,98.39293116352412
NA,Vegetables,AGE_OVERALL,NAA,Depression,96.62373345284172,94.75397951433342
NA,Vegetables,5064,ASN,Depression,43.81894055565202,67.81911092625046
NA,Vegetables,65PLUS,HIS,Depression,23.689332132612645,49.8831275571917
NA,Vegetables,AGE_OVERALL,WHT,Depression,105.60590779482558,118.39293376251423
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,67.01811026542464,58.35273955370984
NA,Vegetables,5064,MALE,Depression,7.681678870956034,7.282251824856604
NA,Vegetables,65PLUS,HIS,Depression,67.96228986926809,98.21915609001333
NA,Vegetables,5064,WHT,Depression,50.6174620480416,63.63474608053119
NA,Vegetables,65PLUS,FEMALE,Depression,97.9927750438714,117.97485763884133
NA,Vegetables,5064,ASN,Depression,39.780808888568394,64.99004534486605
NA,Vegetables,65PLUS,HIS,Depression,65.12639976051655,93.1442022513358
NA,Vegetables,AGE_OVERALL,NAA,Depression,86.94887573651016,85.6920029003783
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,103.57646779818396,109.72801186899075
NA,Vegetables,AGE_OVERALL,NAA,Depression,32.12977993978576,24.81409704412316
NA,Vegetables,65PLUS,ASN,Depression,4.776239514241276,32.17483028382467
NA,Vegetables,65PLUS,ASN,Depression,31.787965058211434,60.78362831924577
NA,Vegetables,5064,MALE,Depression,53.079111458497756,57.74600236470993
NA,Vegetables,5064,MALE,Depression,64.2386034441403,70.30686838087574
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,109.23922220479075,102.2423277285117
NA,Vegetables,AGE_OVERALL,ASN,Depression,71.80874672027741,94.34676546614853
NA,Vegetables,5064,FEMALE,Depression,10.549408484920683,14.404166651229183
NA,Vegetables,65PLUS,BLK,Depression,5.363752837020257,23.543513371879193
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,50.344096865047845,40.77747909719072
NA,Vegetables,AGE_OVERALL,HIS,Depression,54.57493744931277,68.69559970396683
NA,Vegetables,65PLUS,OVERALL,Depression,81.54190375310807,86.25697712394222
NA,Vegetables,5064,NAA,Depression,14.34287354071386,12.114978284981404
NA,Vegetables,AGE_OVERALL,HIS,Depression,103.86816789128623,123.3065448034751
NA,Vegetables,65PLUS,MALE,Depression,54.6669348643518,66.32577085990245
NA,Vegetables,65PLUS,FEMALE,Depression,60.547769922766186,75.69311592991312
NA,Vegetables,5064,OVERALL,Depression,54.185945600129614,52.2367523058158
NA,Vegetables,65PLUS,BLK,Depression,85.99789276797232,113.49784029577476
NA,Vegetables,65PLUS,FEMALE,Depression,65.35377361421986,82.50084627298786
NA,Vegetables,AGE_OVERALL,BLK,Depression,85.04279477570725,100.79361198389377
NA,Vegetables,5064,NAA,Depression,72.03336160860326,74.01024418223724
NA,Vegetables,AGE_OVERALL,NAA,Depression,61.96823671640061,58.13182666806269
NA,Vegetables,AGE_OVERALL,HIS,Depression,91.98407626384096,111.19261741097628
NA,Vegetables,65PLUS,OVERALL,Depression,75.15334481584858,78.46206803479045
NA,Vegetables,AGE_OVERALL,HIS,Depression,86.72074842992527,106.9470753251902
NA,Vegetables,5064,BLK,Depression,54.781116491411886,72.75661086809644
NA,Vegetables,65PLUS,MALE,Depression,49.918447276756986,59.884866145912525
NA,Vegetables,5064,FEMALE,Depression,31.54669041071,37.903651073576675
NA,Vegetables,5064,ASN,Depression,93.56152605317547,124.09065633908776
NA,Vegetables,65PLUS,HIS,Depression,30.103663937364736,55.6593828244422
NA,Vegetables,AGE_OVERALL,MALE,Depression,72.19925285759068,73.87958721920567
NA,Vegetables,AGE_OVERALL,NAA,Depression,85.88817976835871,84.57676410083779
NA,Vegetables,5064,WHT,Depression,51.95421725731754,65.6506917226881
NA,Vegetables,65PLUS,BLK,Depression,44.16388302102851,66.57914749727595
NA,Vegetables,65PLUS,FEMALE,Depression,83.2650447117642,101.85556709280372
NA,Vegetables,65PLUS,NAA,Depression,46.59513140754235,53.11699026352512
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,13.924118455758531,1.410482086283732
NA,Vegetables,5064,FEMALE,Depression,23.971747502425757,29.781508334059804
NA,Vegetables,65PLUS,MALE,Depression,20.3263877919173,28.187554110106745
NA,Vegetables,65PLUS,ASN,Depression,0.7014176506096277,28.73255901451801
NA,Vegetables,5064,FEMALE,Depression,25.286189100313724,31.031569057707443
NA,Vegetables,5064,FEMALE,Depression,44.42447684467827,54.280146023574304
NA,Vegetables,5064,OVERALL,Depression,95.51472182596234,96.6773946940542
NA,Vegetables,65PLUS,FEMALE,Depression,44.891056124729104,59.62686707036585
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,84.82874791187729,90.82540917020368
NA,Vegetables,65PLUS,WHT,Depression,34.64635844289718,53.090656148420095
NA,Vegetables,5064,ASN,Depression,83.7414650762071,113.39404537158036
NA,Vegetables,65PLUS,OVERALL,Depression,52.52672012891252,55.3760421585304
NA,Vegetables,AGE_OVERALL,HIS,Depression,103.36391056136202,122.6080463489433
NA,Vegetables,65PLUS,WHT,Depression,93.11477810138673,115.0308651403579
NA,Vegetables,65PLUS,BLK,Depression,36.40827792728798,60.37245290500223
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,25.540576813603927,25.205144994284492
NA,Vegetables,5064,WHT,Depression,15.193748235460852,25.362845740159703
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,95.13401690142695,87.9789259954507
NA,Vegetables,65PLUS,ASN,Depression,14.718379037497929,44.05460884381926
NA,Vegetables,5064,BLK,Depression,56.67456757593868,74.19194881022983
NA,Vegetables,5064,NAA,Depression,18.000124102144014,14.877153998061667
NA,Vegetables,5064,NAA,Depression,74.27986630957311,77.30390247390106
NA,Vegetables,5064,FEMALE,Depression,30.255654488213562,37.160424247206386
NA,Vegetables,AGE_OVERALL,HIS,Depression,47.84441199250323,61.351339878823154
NA,Vegetables,65PLUS,WHT,Depression,51.47587927625737,70.6545707049755
NA,Vegetables,5064,MALE,Depression,32.7831430120145,36.05807171774913
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,19.65590607967046,6.652572927009655
NA,Vegetables,5064,HIS,Depression,60.75533194622022,81.70609303626175
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,98.50439337792952,106.75394821413299
NA,Vegetables,5064,WHT,Depression,51.83468188172682,65.34658602530425
NA,Vegetables,65PLUS,FEMALE,Depression,10.683293494127291,21.26247008723282
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,48.694434619465916,50.69765807334743
